#BLTrackFile2 VD_DSCollimator
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
1.57296 3.76299 159760 0.403003 -1.24212 8912.71 535.854 2212 1 1 0 1 0 0 0 0 0 0 56.1012 159762 0 0 0 2.08832 1.04131 0 0 8023.69 
-0.384069 -1.49783 159760 5.80469 -0.604946 8881.38 535.868 2212 2 1 0 1 0 0 0 0 0 0 56.2984 159760 0 0 0 -2.61665 -0.629371 0 0 7992.53 
1.87474 -5.45501 159760 -2.39043 -0.676341 8849.69 535.882 2212 3 1 0 1 0 0 0 0 0 0 56.4993 159758 0 0 0 3.24342 -1.4974 0 0 7961.02 
1.23864 -3.86906 159760 -1.32433 -0.625962 8869.34 535.873 2212 4 1 0 1 0 0 0 0 0 0 56.3745 159759 0 0 0 1.79911 -1.25673 0 0 7980.56 
1.84196 -2.06889 159760 -5.90243 -1.64366 8865.62 535.875 2212 5 1 0 1 0 0 0 0 0 0 56.3981 159759 0 0 0 3.99701 -0.144198 0 0 7976.86 
0.372952 -4.04258 159760 1.30822 -0.609462 8859.42 535.878 2212 6 1 0 1 0 0 0 0 0 0 56.4374 159759 0 0 0 -0.492555 -1.2221 0 0 7970.7 
0.561213 -8.50171 159760 -1.7348 -3.97288 8899.54 535.86 2212 7 1 0 1 0 0 0 0 0 0 56.1839 159761 0 0 0 0.82195 -2.58302 0 0 8010.6 
1.52508 6.3569 159760 -3.37408 -0.275028 8949.43 535.838 2212 8 1 0 1 0 0 0 0 0 0 55.8719 159765 0 0 0 2.66447 1.26912 0 0 8060.21 
0.770306 -4.19725 159760 -0.857989 -0.483584 8920.88 535.85 2212 9 1 0 1 0 0 0 0 0 0 56.05 159763 0 0 0 0.896644 -2.19283 0 0 8031.81 
1.10195 1.9946 159760 0.143315 -1.16269 8873.65 535.872 2212 10 1 0 1 0 0 0 0 0 0 56.3473 159760 0 0 0 1.12872 1.05919 0 0 7984.84 
-0.684793 3.5876 159760 5.46823 -1.13333 8860.9 535.878 2212 11 1 0 1 0 0 0 0 0 0 56.4281 159759 0 0 0 -3.67625 1.74564 0 0 7972.17 
-0.505173 -5.55606 159760 3.39881 -1.32545 8889.47 535.864 2212 12 1 0 1 0 0 0 0 0 0 56.2473 159761 0 0 0 -2.14106 -1.9603 0 0 8000.58 
-1.5768 4.30914 159760 2.3263 -0.318995 8892.76 535.863 2212 13 1 0 1 0 0 0 0 0 0 56.2266 159761 0 0 0 -3.62641 1.25342 0 0 8003.85 
1.84064 -0.590076 159760 1.03139 0.474202 8884.09 535.866 2212 14 1 0 1 0 0 0 0 0 0 56.2812 159760 0 0 0 2.21087 -0.700614 0 0 7995.23 
-0.211615 0.449351 159760 -0.373921 0.137165 8867.91 535.874 2212 15 1 0 1 0 0 0 0 0 0 56.3836 159759 0 0 0 -0.887708 -0.025094 0 0 7979.14 
1.41796 -1.5833 159760 2.1895 -1.53664 8853.9 535.881 2212 16 1 0 1 0 0 0 0 0 0 56.4725 159758 0 0 0 0.980215 0.286053 0 0 7965.2 
-0.00828663 0.321681 159760 3.2963 -0.258287 8869.83 535.873 2212 17 1 0 1 0 0 0 0 0 0 56.3714 159759 0 0 0 -1.6885 0.067994 0 0 7981.05 
-1.11042 -6.39717 159760 2.80437 -1.73875 8950.01 535.837 2212 18 1 0 1 0 0 0 0 0 0 55.8682 159764 0 0 0 -2.15007 -3.11595 0 0 8060.78 
-0.741638 -1.32316 159760 5.70369 -0.424465 8858.63 535.879 2212 19 1 0 1 0 0 0 0 0 0 56.4425 159759 0 0 0 -3.69238 -0.302994 0 0 7969.91 
0.655499 -3.84708 159760 3.77637 -1.01212 8867.7 535.874 2212 20 1 0 1 0 0 0 0 0 0 56.3849 159759 0 0 0 -0.641156 -1.09601 0 0 7978.93 
1.93625 1.1161 159760 -5.4175 -0.737753 8908.06 535.856 2212 21 1 0 1 0 0 0 0 0 0 56.1304 159762 0 0 0 3.77039 0.027526 0 0 8019.07 
-1.19281 -1.48835 159760 3.01708 -1.22652 8903.46 535.858 2212 22 1 0 1 0 0 0 0 0 0 56.1592 159762 0 0 0 -3.19237 -0.715185 0 0 8014.5 
0.726778 -2.5714 159760 5.68986 -2.4483 8857.31 535.88 2212 23 1 0 1 0 0 0 0 0 0 56.4509 159759 0 0 0 -1.31692 0.168098 0 0 7968.59 
1.35581 -5.17768 159760 -3.34775 -1.24461 8873.18 535.871 2212 24 1 0 1 0 0 0 0 0 0 56.3502 159760 0 0 0 2.55598 -1.54246 0 0 7984.38 
-1.37361 -4.77636 159760 6.49563 -2.56743 8933.69 535.845 2212 25 1 0 1 0 0 0 0 0 0 55.9699 159764 0 0 0 -3.32334 -2.03904 0 0 8044.56 
-1.44483 -1.20773 159760 4.58255 -1.7637 8925.9 535.848 2212 26 1 0 1 0 0 0 0 0 0 56.0186 159763 0 0 0 -3.34527 -0.797743 0 0 8036.81 
0.653326 -0.751355 159760 -0.648387 -1.1825 8886.92 535.865 2212 27 1 0 1 0 0 0 0 0 0 56.2634 159760 0 0 0 0.627098 -0.171696 0 0 7998.04 
0.938511 -7.3324 159760 1.15918 -1.56404 8932.06 535.845 2212 28 1 0 1 0 0 0 0 0 0 55.9801 159763 0 0 0 1.07353 -3.25992 0 0 8042.93 
-1.83505 -2.05894 159760 3.40497 -1.0419 8897.05 535.861 2212 29 1 0 1 0 0 0 0 0 0 56.1996 159761 0 0 0 -4.35603 -0.943265 0 0 8008.11 
1.31485 3.66769 159760 -0.274137 -2.21976 8910.22 535.855 2212 30 1 0 1 0 0 0 0 0 0 56.1169 159762 0 0 0 1.70061 1.30784 0 0 8021.21 
1.29232 -6.84793 159760 2.82897 -2.80016 8916.43 535.852 2212 31 1 0 1 0 0 0 0 0 0 56.0778 159762 0 0 0 1.38837 -2.40415 0 0 8027.39 
-1.34612 3.61603 159760 0.860023 -0.192341 8845.59 535.885 2212 32 1 0 1 0 0 0 0 0 0 56.5254 159758 0 0 0 -3.18182 1.53258 0 0 7956.94 
0.887483 6.98349 159760 -0.918821 -1.87266 8895.5 535.862 2212 33 1 0 1 0 0 0 0 0 0 56.2094 159761 0 0 0 1.07894 2.73522 0 0 8006.58 
0.389335 3.72958 159760 0.0638842 -2.18009 8860.01 535.878 2212 34 1 0 1 0 0 0 0 0 0 56.4338 159759 0 0 0 -0.036749 2.33484 0 0 7971.28 
0.470327 -0.00889537 159760 1.46993 -1.4577 8869.14 535.874 2212 35 1 0 1 0 0 0 0 0 0 56.3758 159759 0 0 0 -0.196172 0.492653 0 0 7980.36 
2.0537 2.65324 159760 -3.81752 -0.88111 8879.91 535.869 2212 36 1 0 1 0 0 0 0 0 0 56.3077 159760 0 0 0 3.51226 1.08838 0 0 7991.07 
1.18779 2.6697 159760 -3.64658 -0.0807053 8919.55 535.851 2212 37 1 0 1 0 0 0 0 0 0 56.0583 159763 0 0 0 2.11504 0.235789 0 0 8030.5 
0.376984 5.37565 159760 5.18836 -0.346959 8899.76 535.86 2212 38 1 0 1 0 0 0 0 0 0 56.1826 159761 0 0 0 -0.808751 1.53004 0 0 8010.81 
-0.733663 -0.993965 159760 -0.811796 -2.81556 8907.67 535.856 2212 39 1 0 1 0 0 0 0 0 0 56.1328 159762 0 0 0 -1.58605 -0.179227 0 0 8018.68 
0.787661 -1.33165 159760 -5.76419 -1.03694 8903.35 535.858 2212 40 1 0 1 0 0 0 0 0 0 56.16 159761 0 0 0 1.43174 -0.691927 0 0 8014.38 
1.95702 -7.3951 159760 -5.12171 -0.640065 8919 535.85 2212 41 1 0 1 0 0 0 0 0 0 56.0617 159762 0 0 0 3.40265 -3.24697 0 0 8029.95 
0.322126 0.190536 159760 3.72468 -0.742815 8877.66 535.87 2212 42 1 0 1 0 0 0 0 0 0 56.3219 159760 0 0 0 -1.31423 0.104179 0 0 7988.84 
0.476478 -3.36109 159760 3.23888 -1.27408 8889.5 535.864 2212 43 1 0 1 0 0 0 0 0 0 56.2471 159761 0 0 0 -0.311285 -1.17962 0 0 8000.61 
-0.0281785 -5.08508 159760 1.28241 -2.85477 8912.03 535.854 2212 44 1 0 1 0 0 0 0 0 0 56.1055 159762 0 0 0 -0.683263 -1.64342 0 0 8023.01 
-0.0630561 -9.12656 159760 -3.78304 -2.88607 8956.47 535.835 2212 45 1 0 1 0 0 0 0 0 0 55.8281 159765 0 0 0 -0.605181 -4.10971 0 0 8067.21 
1.07239 -4.47463 159760 2.95609 -2.08021 8878.31 535.869 2212 46 1 0 1 0 0 0 0 0 0 56.3178 159760 0 0 0 0.253485 -1.09572 0 0 7989.48 
1.34822 8.72095 159760 1.27664 -2.9116 8858.65 535.88 2212 47 1 0 1 0 0 0 0 0 0 56.4425 159759 0 0 0 1.22191 4.31421 0 0 7969.93 
-0.564988 -7.32897 159760 0.127802 -2.57704 8815.88 535.899 2212 48 1 0 1 0 0 0 0 0 0 56.7153 159756 0 0 0 -1.66875 -0.457846 0 0 7927.39 
1.07759 -5.63549 159760 0.255178 -0.573701 8836.83 535.888 2212 49 1 0 1 0 0 0 0 0 0 56.5812 159757 0 0 0 1.09756 -1.43998 0 0 7948.23 
0.397996 -7.81081 159760 0.470574 -2.54871 8957.26 535.834 2212 50 1 0 1 0 0 0 0 0 0 55.8231 159765 0 0 0 0.567357 -3.72744 0 0 8068 
-0.676135 1.88967 159760 4.14541 -3.38799 8906.77 535.857 2212 51 1 0 1 0 0 0 0 0 0 56.1385 159762 0 0 0 -2.27973 1.17856 0 0 8017.78 
-1.94051 -4.59784 159760 -1.67891 -0.292808 8864.31 535.876 2212 52 1 0 1 0 0 0 0 0 0 56.4064 159759 0 0 0 -3.35432 -1.60191 0 0 7975.56 
-0.0467925 -4.59215 159760 1.87725 -0.799321 8870.52 535.873 2212 53 1 0 1 0 0 0 0 0 0 56.367 159759 0 0 0 -1.14013 -1.48471 0 0 7981.73 
1.66858 0.661012 159760 1.49535 -2.2198 8837.79 535.889 2212 55 1 0 1 0 0 0 0 0 0 56.5752 159758 0 0 0 1.54192 1.77172 0 0 7949.18 
1.56619 4.59259 159760 -3.91174 -0.650938 8894.84 535.862 2212 56 1 0 1 0 0 0 0 0 0 56.2135 159761 0 0 0 2.77621 1.42353 0 0 8005.92 
-0.33609 2.09996 159760 3.87861 -0.540851 8891.87 535.863 2212 57 1 0 1 0 0 0 0 0 0 56.2322 159761 0 0 0 -1.75176 0.528737 0 0 8002.97 
-0.250722 -3.17751 159760 -3.82142 -2.16522 8859.98 535.878 2212 58 1 0 1 0 0 0 0 0 0 56.4339 159759 0 0 0 0.119757 -0.244899 0 0 7971.26 
0.53646 -1.63539 159760 0.272448 -2.29233 8891.15 535.864 2212 59 1 0 1 0 0 0 0 0 0 56.2367 159761 0 0 0 0.276209 -0.217371 0 0 8002.25 
-0.300685 1.21536 159760 3.30574 -1.00169 8894.33 535.862 2212 60 1 0 1 0 0 0 0 0 0 56.2167 159761 0 0 0 -1.72612 0.335525 0 0 8005.41 
1.52577 0.716275 159760 -0.847705 -1.00563 8907.92 535.856 2212 61 1 0 1 0 0 0 0 0 0 56.1313 159762 0 0 0 2.12885 -0.084715 0 0 8018.93 
0.0321117 0.958618 159760 0.147449 -2.08409 8917.59 535.852 2212 62 1 0 1 0 0 0 0 0 0 56.0706 159763 0 0 0 -0.473395 0.119516 0 0 8028.54 
-0.0882917 0.282977 159760 -3.15334 -1.59181 8920.46 535.851 2212 63 1 0 1 0 0 0 0 0 0 56.0527 159763 0 0 0 -0.225968 -0.271175 0 0 8031.39 
0.488552 -0.287867 159760 1.55907 -1.53355 8891.99 535.863 2212 64 1 0 1 0 0 0 0 0 0 56.2315 159761 0 0 0 -0.051715 0.003036 0 0 8003.09 
0.917755 2.01099 159760 -3.79959 -1.11136 8870.55 535.873 2212 65 1 0 1 0 0 0 0 0 0 56.3669 159760 0 0 0 1.83823 1.06142 0 0 7981.77 
0.511887 -1.01532 159760 1.44395 -0.377429 8871.98 535.872 2212 66 1 0 1 0 0 0 0 0 0 56.3578 159760 0 0 0 -0.0699 -0.385086 0 0 7983.19 
-0.55481 1.72994 159760 0.649029 -0.84723 8907.44 535.856 2212 67 1 0 1 0 0 0 0 0 0 56.1343 159762 0 0 0 -1.56044 0.295852 0 0 8018.45 
1.49401 -6.20112 159760 2.29895 -1.35578 8905.78 535.857 2212 68 1 0 1 0 0 0 0 0 0 56.1447 159762 0 0 0 1.52991 -2.43614 0 0 8016.8 
-0.726632 -7.19332 159760 -4.64997 -2.28402 8883.01 535.867 2212 69 1 0 1 0 0 0 0 0 0 56.2881 159760 0 0 0 -0.566978 -2.13658 0 0 7994.15 
-0.112609 2.64479 159760 -0.904188 -2.2775 8887.32 535.866 2212 70 1 0 1 0 0 0 0 0 0 56.261 159761 0 0 0 -0.567486 1.38228 0 0 7998.44 
1.55199 8.03233 159760 -0.756715 -1.4862 8878.85 535.87 2212 71 1 0 1 0 0 0 0 0 0 56.3145 159760 0 0 0 2.1023 3.24767 0 0 7990.02 
-0.789125 -3.29399 159760 -2.10347 -1.42534 8876.77 535.87 2212 72 1 0 1 0 0 0 0 0 0 56.3275 159760 0 0 0 -1.4565 -0.824533 0 0 7987.95 
0.468256 -2.34846 159760 6.11843 0.86442 8913.06 535.853 2212 73 1 0 1 0 0 0 0 0 0 56.0989 159762 0 0 0 -0.535624 -1.77534 0 0 8024.04 
1.01009 -6.50905 159760 -0.132972 -1.70683 8866.49 535.875 2212 74 1 0 1 0 0 0 0 0 0 56.3926 159759 0 0 0 1.10135 -1.7854 0 0 7977.73 
0.644931 2.05385 159760 0.73343 -0.364028 8885.33 535.866 2212 75 1 0 1 0 0 0 0 0 0 56.2735 159760 0 0 0 0.332382 0.533261 0 0 7996.46 
0.811514 -3.97765 159760 -0.454396 -1.09097 8872.22 535.872 2212 76 1 0 1 0 0 0 0 0 0 56.3563 159759 0 0 0 0.837396 -1.15392 0 0 7983.42 
-0.0780075 6.90046 159760 -2.04687 -1.2301 8891.08 535.864 2212 77 1 0 1 0 0 0 0 0 0 56.2373 159761 0 0 0 -0.314001 2.49703 0 0 8002.18 
-1.19921 -7.92508 159760 4.88445 -0.599323 8917.21 535.852 2212 78 1 0 1 0 0 0 0 0 0 56.0729 159762 0 0 0 -3.1741 -3.41797 0 0 8028.17 
1.01132 -5.36482 159760 -1.68638 -1.38147 8863.56 535.876 2212 79 1 0 1 0 0 0 0 0 0 56.4112 159759 0 0 0 1.72446 -1.40964 0 0 7974.81 
-0.280783 -0.669049 159760 2.57339 -0.430282 8876.84 535.87 2212 80 1 0 1 0 0 0 0 0 0 56.3271 159760 0 0 0 -1.85337 -0.315022 0 0 7988.02 
-1.38625 4.23259 159760 4.86018 -1.74622 8826.86 535.894 2212 81 1 0 1 0 0 0 0 0 0 56.645 159757 0 0 0 -4.58329 2.87628 0 0 7938.31 
0.344503 -2.03704 159760 1.72749 1.00638 8880.39 535.868 2212 82 1 0 1 0 0 0 0 0 0 56.3046 159760 0 0 0 -0.447555 -1.41272 0 0 7991.54 
-0.660145 -9.25474 159760 -0.0917016 -1.98486 8880.71 535.868 2212 83 1 0 1 0 0 0 0 0 0 56.3026 159760 0 0 0 -1.66596 -2.89908 0 0 7991.86 
2.36899 -2.85564 159760 -1.06556 -0.93359 8941.44 535.841 2212 84 1 0 1 0 0 0 0 0 0 55.9215 159764 0 0 0 3.64247 -1.85471 0 0 8052.26 
-0.292442 0.0331768 159760 0.705719 0.0312767 8900.78 535.859 2212 85 1 0 1 0 0 0 0 0 0 56.1761 159761 0 0 0 -1.15467 -0.533152 0 0 8011.83 
0.870488 0.339846 159760 -2.59829 -0.923878 8839.24 535.888 2212 86 1 0 1 0 0 0 0 0 0 56.5659 159758 0 0 0 1.90616 0.81135 0 0 7950.63 
0.27309 2.43418 159760 -3.72074 -0.99948 8886.09 535.866 2212 87 1 0 1 0 0 0 0 0 0 56.2687 159760 0 0 0 0.723486 0.852817 0 0 7997.22 
-1.11459 -0.891531 159760 1.9932 -1.59245 8953.81 535.836 2212 88 1 0 1 0 0 0 0 0 0 55.8446 159765 0 0 0 -2.09813 -1.21148 0 0 8064.56 
-0.822231 -4.74657 159760 2.90057 -2.30308 8850.66 535.882 2212 89 1 0 1 0 0 0 0 0 0 56.4932 159758 0 0 0 -3.19113 -0.652542 0 0 7961.98 
0.758346 8.02245 159760 -5.73361 -1.13098 8882.79 535.868 2212 90 1 0 1 0 0 0 0 0 0 56.2895 159760 0 0 0 2.57527 2.92085 0 0 7993.94 
-0.677407 -1.46555 159760 -2.70658 -0.978016 8854.07 535.881 2212 91 1 0 1 0 0 0 0 0 0 56.4714 159758 0 0 0 -0.672891 -0.024491 0 0 7965.38 
-3.45053 -3.61617 159760 -2.62968 0.0102009 8876.97 535.87 2212 92 1 0 1 0 0 0 0 0 0 56.3262 159760 0 0 0 -5.56228 -1.54523 0 0 7988.15 
-0.967066 0.031026 159760 -0.830036 0.0133875 8892.6 535.863 2212 93 1 0 1 0 0 0 0 0 0 56.2276 159761 0 0 0 -1.97935 -0.427698 0 0 8003.69 
0.31568 -2.16352 159760 -1.431 -0.701451 8859.53 535.878 2212 94 1 0 1 0 0 0 0 0 0 56.4367 159759 0 0 0 0.212258 -0.467392 0 0 7970.8 
0.0770513 -1.92032 159760 -2.39414 -1.17166 8855.93 535.88 2212 95 1 0 1 0 0 0 0 0 0 56.4596 159759 0 0 0 0.228176 -0.190211 0 0 7967.22 
1.72356 0.214093 159760 3.69313 -1.39953 8873.48 535.872 2212 96 1 0 1 0 0 0 0 0 0 56.3483 159760 0 0 0 1.34203 0.486417 0 0 7984.68 
2.89946 3.65118 159760 -1.02818 -0.668807 8849.43 535.883 2212 97 1 0 1 0 0 0 0 0 0 56.501 159758 0 0 0 4.24025 1.71621 0 0 7960.76 
-0.0390315 2.1818 159760 3.13995 -0.761204 8841.59 535.887 2212 98 1 0 1 0 0 0 0 0 0 56.5509 159758 0 0 0 -2.01394 1.38588 0 0 7952.96 
-1.15815 -3.02887 159760 2.42887 -1.83971 8907.55 535.856 2212 99 1 0 1 0 0 0 0 0 0 56.1336 159762 0 0 0 -2.79431 -1.11669 0 0 8018.56 
1.9085 1.11378 159760 -1.75578 -0.965507 8863.66 535.876 2212 100 1 0 1 0 0 0 0 0 0 56.4106 159759 0 0 0 2.99844 0.778011 0 0 7974.91 
-0.786056 10.3083 159760 -1.55657 -0.29145 8896.6 535.862 2212 101 1 0 1 0 0 0 0 0 0 56.2025 159761 0 0 0 -1.55416 3.3971 0 0 8007.67 
1.32479 -7.56724 159760 2.85988 -0.169529 8894.35 535.862 2212 102 1 0 1 0 0 0 0 0 0 56.2165 159761 0 0 0 1.00089 -3.12326 0 0 8005.44 
-1.54494 0.724841 159760 -3.65389 -2.12992 8870.39 535.873 2212 103 1 0 1 0 0 0 0 0 0 56.3679 159760 0 0 0 -2.13667 0.888854 0 0 7981.61 
-0.621762 -1.87514 159760 -0.987541 -2.34951 8904.89 535.858 2212 104 1 0 1 0 0 0 0 0 0 56.1503 159762 0 0 0 -1.34433 -0.462739 0 0 8015.92 
-2.19331 -0.57734 159760 1.55993 -0.631003 8868.91 535.874 2212 105 1 0 1 0 0 0 0 0 0 56.3773 159759 0 0 0 -4.7634 -0.091964 0 0 7980.13 
0.838314 -3.59835 159760 -3.2463 0.0993791 8916 535.852 2212 106 1 0 1 0 0 0 0 0 0 56.0805 159762 0 0 0 1.14774 -2.06327 0 0 8026.96 
-0.577695 0.512921 159760 0.490156 -0.443028 8883.79 535.867 2212 107 1 0 1 0 0 0 0 0 0 56.2832 159760 0 0 0 -1.65429 0.015805 0 0 7994.93 
-0.203123 1.58546 159760 2.97889 -1.51601 8878.57 535.87 2212 108 1 0 1 0 0 0 0 0 0 56.3162 159760 0 0 0 -1.64232 0.978113 0 0 7989.74 
-0.326069 -4.82061 159760 2.64524 -1.14541 8871.46 535.872 2212 109 1 0 1 0 0 0 0 0 0 56.3611 159759 0 0 0 -1.91733 -1.47725 0 0 7982.66 
-0.119164 -5.76809 159760 1.86523 -2.15481 8880.83 535.868 2212 110 1 0 1 0 0 0 0 0 0 56.3019 159760 0 0 0 -1.22544 -1.55549 0 0 7991.98 
-0.290448 -2.62226 159760 5.09367 -1.67073 8907.33 535.856 2212 112 1 0 1 0 0 0 0 0 0 56.1349 159762 0 0 0 -1.76109 -1.09907 0 0 8018.34 
1.2356 -4.99116 159760 3.75671 -1.02726 8871.55 535.872 2212 113 1 0 1 0 0 0 0 0 0 56.3605 159759 0 0 0 0.379649 -1.57101 0 0 7982.76 
1.50037 -7.93862 159760 2.40127 -1.08545 8925.82 535.848 2212 114 1 0 1 0 0 0 0 0 0 56.0191 159763 0 0 0 1.71951 -3.45294 0 0 8036.72 
-0.0370921 -0.637563 159760 4.45332 -0.764015 8924.82 535.849 2212 115 1 0 1 0 0 0 0 0 0 56.0253 159763 0 0 0 -0.987852 -0.876462 0 0 8035.74 
0.679776 -1.16291 159760 -1.91093 -0.266757 8947.62 535.838 2212 116 1 0 1 0 0 0 0 0 0 55.883 159764 0 0 0 1.13865 -1.43196 0 0 8058.41 
0.770879 -5.85608 159760 0.485784 -1.15934 8893.16 535.862 2212 118 1 0 1 0 0 0 0 0 0 56.224 159761 0 0 0 0.611994 -2.20406 0 0 8004.25 
