,alpha,beta,emit,sig1,sig2,sig3,converge
scipy x 133,-2.98028124397845,171.10413073693925,5.334195611243571e-08,2.6283840788129575,3.757663908377414,4.6037565429814755,0.0
gekko x 133,,,,2.6283840788129575,3.757663908377414,4.6037565429814755,0.0
scipy x 134,-5.5557019746158804,266.18282094818335,3.026714894372743e-08,2.7235669322406997,3.3792225843339447,4.631670841388232,0.0
gekko x 134,,,,2.7235669322406997,3.3792225843339447,4.631670841388232,0.0
scipy x 135,-5.738693336116,252.16691977412572,3.162119130402798e-08,2.7623016156189197,3.3492427454396214,4.77838481484049,0.0
gekko x 135,,,,2.7623016156189197,3.3492427454396214,4.77838481484049,0.0
scipy x 136,-3.326486934595655,193.69722555660871,4.583277485992964e-08,2.7140594442890267,3.6071773385820585,4.521444506847084,0.0
gekko x 136,,,,2.7140594442890267,3.6071773385820585,4.521444506847084,0.0
scipy x 137,-5.424783269601121,228.326815724079,3.2359757066908594e-08,2.6638006819992595,3.2194416672750354,4.691778125410938,0.0
gekko x 137,,,,2.6638006819992595,3.2194416672750354,4.691778125410938,0.0
scipy x 138,-4.723632843914193,270.80752368071285,3.269408679825667e-08,2.6956341194235205,3.6308000303702315,4.531751228082911,0.0
gekko x 138,,,,2.6956341194235205,3.6308000303702315,4.531751228082911,0.0
scipy x 139,-6.3038443511489906,379.6714936154876,2.2688987648433613e-08,2.6325491734572752,3.6004299330314193,4.366317146047017,0.0
gekko x 139,,,,2.6325491734572752,3.6004299330314193,4.366317146047017,0.0
scipy x 140,-5.93132346605773,233.86124034247086,3.150707131544144e-08,2.6673964471236196,3.255199570542457,4.81277281144008,0.0
gekko x 140,,,,2.6673964471236196,3.255199570542457,4.81277281144008,0.0
scipy x 141,-3.781524386564405,193.6349547650747,3.9366468282272876e-08,2.6204614948550105,3.2727467064281934,4.407337189376361,0.0
gekko x 141,,,,2.6204614948550105,3.2727467064281934,4.407337189376361,0.0
scipy x 142,-3.4566167040058997,191.64782403051774,4.2824956673638726e-08,2.660740280043725,3.4195061218069926,4.436676776633662,0.0
gekko x 142,,,,2.660740280043725,3.4195061218069926,4.436676776633662,0.0
scipy x 143,-4.431583879045209,190.55348232504397,4.304541480804852e-08,2.6833025861840234,3.5057912208390833,4.889999138587183,0.0
gekko x 143,,,,2.6833025861840234,3.5057912208390833,4.889999138587183,0.0
scipy x 144,-4.819088654875203,270.71554244868,3.155419366800677e-08,2.7028084342632783,3.4999086399835675,4.4883072348984205,0.0
gekko x 144,,,,2.7028084342632783,3.4999086399835675,4.4883072348984205,0.0
scipy x 145,-5.6353985435189475,246.66998003478207,3.31140350748004e-08,2.800700740552458,3.3752401956903775,4.848296340511066,0.0
gekko x 145,,,,2.800700740552458,3.3752401956903775,4.848296340511066,0.0
scipy x 146,-6.037320486030712,243.50516276612058,3.005193454753238e-08,2.6696127667688403,3.211602039149109,4.7520764619912,0.0
gekko x 146,,,,2.6696127667688403,3.211602039149109,4.7520764619912,0.0
scipy x 147,-3.453616350584189,192.36935804564465,4.485761442320172e-08,2.7037558048125554,3.5247801953445865,4.53797394896145,0.0
gekko x 147,,,,2.7037558048125554,3.5247801953445865,4.53797394896145,0.0
scipy x 148,-4.180044968143363,184.75055722857655,4.137546472208914e-08,2.5964826238423844,3.35617493100938,4.670660082165779,0.0
gekko x 148,,,,2.5964826238423844,3.35617493100938,4.670660082165779,0.0
scipy x 149,-2.2476312642792764,123.41177530189844,6.558084578419939e-08,2.7232646700279477,3.3769286470231523,4.447891700571439,0.0
gekko x 149,,,,2.7232646700279477,3.3769286470231523,4.447891700571439,0.0
scipy x 150,-1.1669941091702678,64.78143070786088,1.1781522241677058e-07,2.7867643905359323,3.102994433397799,4.470985755654113,1.0
gekko x 150,,,,2.7867643905359323,3.102994433397799,4.470985755654113,0.0
scipy x 151,-3.9611273190890257,265.24795421346033,3.394362068752572e-08,2.7793676930232567,3.51252024097272,4.352612264836617,0.0
gekko x 151,,,,2.7793676930232567,3.51252024097272,4.352612264836617,0.0
scipy x 152,-3.387070564045135,180.26456819473813,5.0572843078403936e-08,2.679169760369664,3.759975718691291,4.723671451435411,0.0
gekko x 152,,,,2.679169760369664,3.759975718691291,4.723671451435411,0.0
scipy x 153,-6.684475863190117,321.5649967478604,2.8515356317737668e-08,2.6513314309456444,3.8150257638602065,4.915809381054659,0.0
gekko x 153,,,,2.6513314309456444,3.8150257638602065,4.915809381054659,0.0
scipy x 154,-4.2098130207621605,220.9840324258494,3.8319099932136156e-08,2.638505836335579,3.553781161053574,4.576489688906735,0.0
gekko x 154,,,,2.638505836335579,3.553781161053574,4.576489688906735,0.0
scipy x 155,-3.6087588271221467,197.2532929806173,4.697357098307893e-08,2.7142199904917588,3.758448331740622,4.716770366051945,0.0
gekko x 155,,,,2.7142199904917588,3.758448331740622,4.716770366051945,0.0
scipy x 156,-4.229255409592934,250.98330507555067,3.550819202922935e-08,2.6599472713884413,3.653298987203199,4.487163440460085,0.0
gekko x 156,,,,2.6599472713884413,3.653298987203199,4.487163440460085,0.0
scipy x 157,-5.096232562591955,248.80853639396742,3.629002521781329e-08,2.667272106776633,3.8489289419333863,4.821579963745241,0.0
gekko x 157,,,,2.667272106776633,3.8489289419333863,4.821579963745241,0.0
scipy x 158,-4.094908197475872,199.7953602380162,3.940867991172313e-08,2.6655280077576933,3.338740031200171,4.5602524706830065,0.0
gekko x 158,,,,2.6655280077576933,3.338740031200171,4.5602524706830065,0.0
scipy x 159,-6.105781179029658,418.22324560291,2.297195572105475e-08,2.776650945468832,3.739686090007416,4.433679796383678,0.0
gekko x 159,,,,2.776650945468832,3.739686090007416,4.433679796383678,0.0
scipy x 160,-4.4732583141687385,198.66446179281783,4.350515009325474e-08,2.602021680289289,3.7211656212546798,4.933430032755425,0.0
gekko x 160,,,,2.602021680289289,3.7211656212546798,4.933430032755425,0.0
scipy x 161,-3.595393962833007,186.77284609539788,4.845968220556199e-08,2.7229506164417088,3.6938830621535304,4.758000969473785,0.0
gekko x 161,,,,2.7229506164417088,3.6938830621535304,4.758000969473785,0.0
scipy x 162,-8.43646540052947,395.89719955542773,2.1146358944979266e-08,2.7390445931838583,3.54808972848361,4.733017610245025,0.0
gekko x 162,,,,2.7390445931838583,3.54808972848361,4.733017610245025,0.0
scipy x 163,-5.781248430379288,282.7124769331882,2.9371192243992933e-08,2.7692048011028993,3.429940528168232,4.667663586679083,0.0
gekko x 163,,,,2.7692048011028993,3.429940528168232,4.667663586679083,0.0
scipy x 164,-5.294822983111481,227.03770372246638,3.525072240481444e-08,2.746951034475205,3.385535819433957,4.837373082026369,0.0
gekko x 164,,,,2.746951034475205,3.385535819433957,4.837373082026369,0.0
scipy x 165,-0.8152664852014002,40.319904060733926,1.7808312529943832e-07,2.705967232966968,3.0676416639967337,4.779272381567128,1.0
gekko x 165,,,,2.705967232966968,3.0676416639967337,4.779272381567128,0.0
scipy x 166,-4.672595827018277,209.74135830660902,3.740331806522671e-08,2.6991667972130435,3.3346206903650106,4.7056252703687615,0.0
gekko x 166,,,,2.6991667972130435,3.3346206903650106,4.7056252703687615,0.0
scipy x 167,-0.961992686839965,42.33474202770214,1.6257015532870647e-07,2.6523884503197404,3.043326016062539,4.823328397066355,1.0
gekko x 167,,,,2.6523884503197404,3.043326016062539,4.823328397066355,0.0
scipy x 168,-14.747622699856333,775.2996003632629,1.061244005122771e-08,2.776409802592536,3.7591776022786862,4.3558048878410265,0.0
gekko x 168,,,,2.776409802592536,3.7591776022786862,4.3558048878410265,0.0
scipy x 169,-5.459069343963256,284.6304195399384,3.0818448374222454e-08,2.6903045723994756,3.6936328283627806,4.643608224654375,0.0
gekko x 169,,,,2.6903045723994756,3.6936328283627806,4.643608224654375,0.0
scipy x 170,-3.554874138628637,186.63856318105056,4.781251436362659e-08,2.584305868350435,3.7621609959762887,4.687122299308967,0.0
gekko x 170,,,,2.584305868350435,3.7621609959762887,4.687122299308967,0.0
scipy x 171,-3.1310059449768417,189.7504656647869,4.816636433106548e-08,2.725577662308712,3.6528993048718297,4.5299195066227735,0.0
gekko x 171,,,,2.725577662308712,3.6528993048718297,4.5299195066227735,0.0
scipy x 172,-2.6378721143679904,183.8186313645534,5.199821929185987e-08,2.6635981383777523,3.797397880434902,4.416251856492362,0.0
gekko x 172,,,,2.6635981383777523,3.797397880434902,4.416251856492362,0.0
scipy x 173,-7.232863639464113,331.77301790672317,2.377316193673753e-08,2.806735114034764,3.236822957794078,4.678095289097866,0.0
gekko x 173,,,,2.806735114034764,3.236822957794078,4.678095289097866,0.0
scipy x 174,-3.0235120967455438,141.33112941947425,5.568288444666408e-08,2.586209369965701,3.55402576563229,4.602187451960865,0.0
gekko x 174,,,,2.586209369965701,3.55402576563229,4.602187451960865,0.0
scipy x 175,-7.006990240686356,278.0276371341503,2.6838607550397533e-08,2.7209474002928458,3.228042921663867,4.832411745486576,0.0
gekko x 175,,,,2.7209474002928458,3.228042921663867,4.832411745486576,0.0
scipy x 176,-5.26455835088771,318.01770748295735,2.9157764530080054e-08,2.6093383532152843,3.7903742756732446,4.5345237033301276,0.0
gekko x 176,,,,2.6093383532152843,3.7903742756732446,4.5345237033301276,0.0
scipy x 177,-4.8890435852970455,221.2916684254924,3.2788433643581554e-08,2.6241856278693123,3.1862971843736845,4.508667885158424,0.0
gekko x 177,,,,2.6241856278693123,3.1862971843736845,4.508667885158424,0.0
scipy x 178,-7.190785557012441,307.11391672951794,2.55178529441298e-08,2.7547045690559826,3.314609250814811,4.792997593284862,0.0
gekko x 178,,,,2.7547045690559826,3.314609250814811,4.792997593284862,0.0
scipy x 179,-3.235881942208571,198.8800778477933,4.356177377122149e-08,2.731790507102267,3.4781343109409373,4.398527482226834,0.0
gekko x 179,,,,2.731790507102267,3.4781343109409373,4.398527482226834,0.0
scipy x 180,-3.5702442259741147,186.2568749971099,4.613878002143379e-08,2.6681902513234825,3.578474333852124,4.6301454152992765,0.0
gekko x 180,,,,2.6681902513234825,3.578474333852124,4.6301454152992765,0.0
scipy x 181,-4.256645743414392,209.43307104022028,4.206684048755151e-08,2.7689088781204094,3.596927755919357,4.7932115570316265,0.0
gekko x 181,,,,2.7689088781204094,3.596927755919357,4.7932115570316265,0.0
scipy x 182,-7.870304014578141,330.17789283550104,2.3420845202288923e-08,2.7977081239651103,3.2301027021513935,4.805299796525173,0.0
gekko x 182,,,,2.7977081239651103,3.2301027021513935,4.805299796525173,0.0
scipy x 183,-5.414975753029894,223.20418751617325,3.26516748903641e-08,2.6440842543060947,3.2097272630583302,4.700580477710584,0.0
gekko x 183,,,,2.6440842543060947,3.2097272630583302,4.700580477710584,0.0
scipy x 184,-3.2986817115800355,173.69904445036917,4.840546405778686e-08,2.6056111118731624,3.5654976320669074,4.567028729637559,0.0
gekko x 184,,,,2.6056111118731624,3.5654976320669074,4.567028729637559,0.0
scipy x 185,-7.448825971495603,373.3255370906911,1.96977199531039e-08,2.712492814721351,3.0909870256536376,4.36300444191877,0.0
gekko x 185,,,,2.712492814721351,3.0909870256536376,4.36300444191877,0.0
scipy x 186,-2.5094629494001097,188.83261253075423,5.203808472054645e-08,2.6397143481127436,3.8731360328217996,4.369699740325209,0.0
gekko x 186,,,,2.6397143481127436,3.8731360328217996,4.369699740325209,0.0
scipy x 187,-7.0674640978941055,312.3446808023797,2.424646852755655e-08,2.7640055332434272,3.1772926330662767,4.654970503095275,0.0
gekko x 187,,,,2.7640055332434272,3.1772926330662767,4.654970503095275,0.0
scipy x 188,-6.064795431858297,272.1222965260267,2.6273711304040648e-08,2.6539665469923097,3.118100414832972,4.491829973523057,0.0
gekko x 188,,,,2.6539665469923097,3.118100414832972,4.491829973523057,0.0
scipy x 189,-4.547999468926673,193.6216425510711,4.001875665448207e-08,2.628292453095063,3.393908025464518,4.771455601002951,0.0
gekko x 189,,,,2.628292453095063,3.393908025464518,4.771455601002951,0.0
scipy x 190,-3.8375493886288132,218.7401925193594,3.911489205786318e-08,2.6787459334425083,3.536090503395182,4.469224172584694,0.0
gekko x 190,,,,2.6787459334425083,3.536090503395182,4.469224172584694,0.0
scipy x 191,-4.71447021475577,243.2013609750707,3.25352474651605e-08,2.597715638051216,3.3738534678066237,4.467530528392239,0.0
gekko x 191,,,,2.597715638051216,3.3738534678066237,4.467530528392239,0.0
scipy x 192,-3.366483777037645,186.48320239107792,5.113202279994432e-08,2.6515262282435486,3.8740713967277656,4.756013645693768,0.0
gekko x 192,,,,2.6515262282435486,3.8740713967277656,4.756013645693768,0.0
scipy x 193,-1.1088570208086332,57.3411554209805,1.233664124943859e-07,2.6846296445824525,3.013784664906375,4.455796388763439,1.0
gekko x 193,,,,2.6846296445824525,3.013784664906375,4.455796388763439,0.0
scipy x 194,-5.099565573734182,219.12107318830505,3.736723506537613e-08,2.716945453780681,3.4814605318781195,4.883381242188126,0.0
gekko x 194,,,,2.716945453780681,3.4814605318781195,4.883381242188126,0.0
scipy x 195,-7.687403618218721,311.9587139954227,2.4835359450175872e-08,2.7818822140542476,3.2706491606652097,4.87513005510194,0.0
gekko x 195,,,,2.7818822140542476,3.2706491606652097,4.87513005510194,0.0
scipy x 196,-3.913007410034369,189.91980453810498,4.322600541563987e-08,2.6759955917716516,3.455160033955371,4.661262345254356,0.0
gekko x 196,,,,2.6759955917716516,3.455160033955371,4.661262345254356,0.0
scipy x 197,-5.173775131673801,198.55559523408854,3.6399671525090235e-08,2.597977197918897,3.2682636938682887,4.825559135211313,0.0
gekko x 197,,,,2.597977197918897,3.2682636938682887,4.825559135211313,0.0
scipy x 198,-4.404029321826476,212.87183457720874,3.6686878495092634e-08,2.6963042921010376,3.2912676907722656,4.561240801805452,0.0
gekko x 198,,,,2.6963042921010376,3.2912676907722656,4.561240801805452,0.0
scipy x 199,-4.165768839200176,190.4163989392155,4.5124347200560464e-08,2.7186709897382273,3.577923053390699,4.879943231513575,0.0
gekko x 199,,,,2.7186709897382273,3.577923053390699,4.879943231513575,0.0
scipy y 0,-8.3431851160942,116.5618251735378,8.493999394228971e-08,3.1422692540364783,4.698612172436052,10.035094020296734,0.0
gekko y 0,,,,3.1422692540364783,4.698612172436052,10.035094020296734,0.0
scipy y 1,-2.3721910599801563,31.54072673566358,2.906917254082148e-07,3.138312957436734,4.571053882693754,10.383274248507021,1.0
gekko y 1,,,,3.138312957436734,4.571053882693754,10.383274248507021,0.0
scipy y 2,-12.30828493233796,164.79702187218243,5.518678206446468e-08,2.9835081341496217,4.625893497426772,9.881699331882249,0.0
gekko y 2,,,,2.9835081341496217,4.625893497426772,9.881699331882249,0.0
scipy y 3,-7.389835677814369,131.04049159917878,9.23578516872814e-08,3.1430079710653325,5.105284549037537,9.460493745680726,0.0
gekko y 3,,,,3.1430079710653325,5.105284549037537,9.460493745680726,0.0
scipy y 4,-10.206215464745913,146.4843569067689,7.22250554900807e-08,3.124416462439332,4.938642722464311,10.163003662901712,0.0
gekko y 4,,,,3.124416462439332,4.938642722464311,10.163003662901712,0.0
scipy y 5,-9.958060556825926,171.64076445958622,6.769199046022422e-08,3.2013744072305483,4.963133625492189,9.432507903372416,0.0
gekko y 5,,,,3.2013744072305483,4.963133625492189,9.432507903372416,0.0
scipy y 6,-13.279974976434703,168.8620990602203,5.569255096963746e-08,3.1815623961590758,4.656403781933783,10.425749248615764,0.0
gekko y 6,,,,3.1815623961590758,4.656403781933783,10.425749248615764,0.0
scipy y 7,-10.202448200330744,127.93652281349712,6.951550861549124e-08,3.0240612385051326,4.593148161428827,10.246514009373934,0.0
gekko y 7,,,,3.0240612385051326,4.593148161428827,10.246514009373934,0.0
scipy y 8,-6.553650236314758,88.17984347023332,1.1520812796410791e-07,3.0408794089590816,4.911361378694276,10.451101553789826,0.0
gekko y 8,,,,3.0408794089590816,4.911361378694276,10.451101553789826,0.0
scipy y 9,-7.655133260796296,110.40357860865221,9.671153439341443e-08,3.1653067895839073,4.895486056308166,10.200258393390767,0.0
gekko y 9,,,,3.1653067895839073,4.895486056308166,10.200258393390767,0.0
scipy y 10,-6.807625338585839,99.66992057380939,1.0668894944708283e-07,3.1239937150832944,4.876949907526895,10.085687865936709,0.0
gekko y 10,,,,3.1239937150832944,4.876949907526895,10.085687865936709,0.0
scipy y 11,-2.4480148474032384,32.36858123510808,2.8247439623158037e-07,3.1345689144054907,4.570794303558021,10.385240337455821,1.0
gekko y 11,,,,3.1345689144054907,4.570794303558021,10.385240337455821,0.0
scipy y 12,-9.354054318662238,131.74346439296573,7.187818100722424e-08,3.1077552739103447,4.565126582708759,9.754441429872047,0.0
gekko y 12,,,,3.1077552739103447,4.565126582708759,9.754441429872047,0.0
scipy y 13,-7.129623965999692,91.00901979240328,1.015488218302476e-07,3.1422425396681883,4.618922086200269,10.34267786220303,0.0
gekko y 13,,,,3.1422425396681883,4.618922086200269,10.34267786220303,0.0
scipy y 14,-7.454791222841409,108.43684857313238,9.887158053888522e-08,3.2039319485308075,4.876423210226744,10.163946628395966,0.0
gekko y 14,,,,3.2039319485308075,4.876423210226744,10.163946628395966,0.0
scipy y 15,-9.161192880049365,145.7613037474317,7.404934345585631e-08,3.051937877424344,4.989820757979108,9.574486079904277,0.0
gekko y 15,,,,3.051937877424344,4.989820757979108,9.574486079904277,0.0
scipy y 16,-7.911700598390452,102.09799699240764,9.579410053292713e-08,3.1054416348574794,4.812371942817127,10.5444574317055,0.0
gekko y 16,,,,3.1054416348574794,4.812371942817127,10.5444574317055,0.0
scipy y 17,-5.95591859757977,86.2233106077577,1.1805547693758125e-07,2.987179745114705,4.830062807061856,9.95565716837081,0.0
gekko y 17,,,,2.987179745114705,4.830062807061856,9.95565716837081,0.0
scipy y 18,-11.568046001265047,141.95183541185892,6.391668823452907e-08,3.1039023786917674,4.645651009759184,10.506502173567124,0.0
gekko y 18,,,,3.1039023786917674,4.645651009759184,10.506502173567124,0.0
scipy y 19,-6.909218047458629,110.47334829015759,1.0035172298898169e-07,3.1013603232176097,5.112883027640656,9.686091533234663,0.0
gekko y 19,,,,3.1013603232176097,5.112883027640656,9.686091533234663,0.0
scipy y 20,-7.171064227621617,94.26642216202231,1.0359875273285148e-07,3.0472365880261885,4.813208863727943,10.407382511697461,0.0
gekko y 20,,,,3.0472365880261885,4.813208863727943,10.407382511697461,0.0
scipy y 21,-6.764392092980869,98.76225982945812,9.945785754944587e-08,3.0395205333579733,4.674352941845853,9.711536545072654,0.0
gekko y 21,,,,3.0395205333579733,4.674352941845853,9.711536545072654,0.0
scipy y 22,-10.197388782289956,123.56277506510692,7.214521916328917e-08,3.0667372728005304,4.632815641646388,10.513990202408984,0.0
gekko y 22,,,,3.0667372728005304,4.632815641646388,10.513990202408984,0.0
scipy y 23,-15.590292949785463,186.04462840516652,4.451340294936758e-08,2.984045119506175,4.471214007520726,10.232194360638669,0.0
gekko y 23,,,,2.984045119506175,4.471214007520726,10.232194360638669,0.0
scipy y 24,-7.6241549453402175,127.32991579514136,8.72534907245924e-08,3.1082601823928377,5.003693116632943,9.417203665719276,0.0
gekko y 24,,,,3.1082601823928377,5.003693116632943,9.417203665719276,0.0
scipy y 25,-1.7724173994009556,23.4807798411647,3.7739330387489497e-07,3.0859639501712466,4.5335185396636595,10.551366372820452,1.0
gekko y 25,,,,3.0859639501712466,4.5335185396636595,10.551366372820452,0.0
scipy y 26,-6.826550151714472,110.23890275436342,9.814849001672926e-08,3.1970106286901276,4.755896304947349,9.527502967792602,0.0
gekko y 26,,,,3.1970106286901276,4.755896304947349,9.527502967792602,0.0
scipy y 27,-11.557655765770516,160.1082784250005,5.745791425719723e-08,3.0231470383078998,4.573308242790776,9.71124283800177,0.0
gekko y 27,,,,3.0231470383078998,4.573308242790776,9.71124283800177,0.0
scipy y 28,-8.24791915713846,125.31424018087131,9.153862857149006e-08,3.148824513036428,5.065132848860911,10.195692198243536,0.0
gekko y 28,,,,3.148824513036428,5.065132848860911,10.195692198243536,0.0
scipy y 29,-10.794487027547335,134.53586915882994,6.575958166546215e-08,3.0213331091012376,4.605580756767503,10.260035613113882,0.0
gekko y 29,,,,3.0213331091012376,4.605580756767503,10.260035613113882,0.0
scipy y 30,-11.33607079832587,156.6551543863779,5.794318209167541e-08,3.032809663928359,4.524792952552883,9.664465317950814,0.0
gekko y 30,,,,3.032809663928359,4.524792952552883,9.664465317950814,0.0
scipy y 31,-9.68013818303493,150.161089737366,7.163353406788016e-08,3.117786820289444,4.868279390272688,9.727268930345955,0.0
gekko y 31,,,,3.117786820289444,4.868279390272688,9.727268930345955,0.0
scipy y 32,-7.643658858617829,118.34019051174266,9.26219785903094e-08,3.0193093802280315,5.089918314213248,9.842161574793376,0.0
gekko y 32,,,,3.0193093802280315,5.089918314213248,9.842161574793376,0.0
scipy y 33,-11.773472439090325,143.54513292125426,6.102303648000927e-08,3.0647597916653306,4.566279921441442,10.370963084400614,0.0
gekko y 33,,,,3.0647597916653306,4.566279921441442,10.370963084400614,0.0
scipy y 34,-14.63422909135062,198.3794769763641,5.039386630488149e-08,3.0519405033288245,4.861059937073012,10.266704123407546,0.0
gekko y 34,,,,3.0519405033288245,4.861059937073012,10.266704123407546,0.0
scipy y 35,-10.135683203608712,133.5009636533242,7.257769746940414e-08,2.9745120588586205,4.855893463951226,10.320558968684873,0.0
gekko y 35,,,,2.9745120588586205,4.855893463951226,10.320558968684873,0.0
scipy y 36,-8.696403534396786,120.95704385247925,8.437248812828856e-08,2.9977423916030816,4.927639878835239,10.205144154029174,0.0
gekko y 36,,,,2.9977423916030816,4.927639878835239,10.205144154029174,0.0
scipy y 37,-11.168850153796516,145.6960308365974,6.505225170992399e-08,3.1320786505455183,4.674384193426052,10.283273236780932,0.0
gekko y 37,,,,3.1320786505455183,4.674384193426052,10.283273236780932,0.0
scipy y 38,-5.281211076058296,66.93436803962219,1.3141398709669463e-07,3.0789240236487334,4.515725798153855,10.181861771414786,1.0
gekko y 38,,,,3.0789240236487334,4.515725798153855,10.181861771414786,0.0
scipy y 39,-7.988446616107053,121.565975387117,8.47185356749845e-08,3.0146506395887918,4.805311911370606,9.64995041136224,0.0
gekko y 39,,,,3.0146506395887918,4.805311911370606,9.64995041136224,0.0
scipy y 40,-7.402627479906947,111.00800996791655,8.934160614891502e-08,3.1063532993698058,4.630914951076235,9.578265096139079,0.0
gekko y 40,,,,3.1063532993698058,4.630914951076235,9.578265096139079,0.0
scipy y 41,-7.240522227454184,96.76907877713013,1.0779939105373712e-07,3.098776260112622,4.979489720648556,10.627695376322734,0.0
gekko y 41,,,,3.098776260112622,4.979489720648556,10.627695376322734,0.0
scipy y 42,-7.7372719398853045,110.93254637756272,8.37090115757468e-08,3.008423617140083,4.838215072265774,9.513157080812837,0.0
gekko y 42,,,,3.008423617140083,4.838215072265774,9.513157080812837,0.0
scipy y 43,-7.53689620677345,98.93275491506299,9.300226487499047e-08,3.0194369659276914,4.629724891052184,10.109992350738699,0.0
gekko y 43,,,,3.0194369659276914,4.629724891052184,10.109992350738699,0.0
scipy y 44,-11.352920067166663,160.0738428396608,6.712610911222565e-08,3.023311893520268,5.084140686488109,10.358013216911631,0.0
gekko y 44,,,,3.023311893520268,5.084140686488109,10.358013216911631,0.0
scipy y 45,-8.51251528831163,125.94534290966138,7.630252649753431e-08,3.107306422822527,4.537446569622201,9.507482414855312,0.0
gekko y 45,,,,3.107306422822527,4.537446569622201,9.507482414855312,0.0
scipy y 46,-6.821849328176785,93.96734357664398,1.0675236991157257e-07,3.0356083787170283,4.97052507967641,10.19479810735073,0.0
gekko y 46,,,,3.0356083787170283,4.97052507967641,10.19479810735073,0.0
scipy y 47,-6.786800707321912,103.47485032307833,1.0579919715889271e-07,3.201318288338267,4.867933438672239,9.958374256870561,0.0
gekko y 47,,,,3.201318288338267,4.867933438672239,9.958374256870561,0.0
scipy y 48,-9.391979418757744,155.0981789500386,7.387246761070411e-08,3.154635311960525,5.010338406621047,9.630366564236564,0.0
gekko y 48,,,,3.154635311960525,5.010338406621047,9.630366564236564,0.0
scipy y 49,-10.40886322981619,164.47514604613477,6.585480003684267e-08,3.0557659449646284,4.902888163616348,9.637154399683546,0.0
gekko y 49,,,,3.0557659449646284,4.902888163616348,9.637154399683546,0.0
scipy y 50,-6.475582478180664,102.61105410641473,1.0894324637400693e-07,3.2073497707790897,4.897844344944994,9.80980044570752,0.0
gekko y 50,,,,3.2073497707790897,4.897844344944994,9.80980044570752,0.0
scipy y 51,-6.2590343189472915,101.277949916591,1.0703373939521736e-07,3.1411152603655514,4.798544834053245,9.531186441215025,0.0
gekko y 51,,,,3.1411152603655514,4.798544834053245,9.531186441215025,0.0
scipy y 52,-11.108591009873344,156.86793363458565,6.81150063108252e-08,3.043790155648929,5.085957705124613,10.3195732405717,0.0
gekko y 52,,,,3.043790155648929,5.085957705124613,10.3195732405717,0.0
scipy y 53,-11.16616097806411,153.8907684873484,6.047777243543036e-08,3.134364874317412,4.525397339665181,9.809364537141102,0.0
gekko y 53,,,,3.134364874317412,4.525397339665181,9.809364537141102,0.0
scipy y 54,-6.585297217172815,104.88388540837731,1.028990926471378e-07,3.029225591143073,5.061028320871284,9.582448183961583,0.0
gekko y 54,,,,3.029225591143073,5.061028320871284,9.582448183961583,0.0
scipy y 55,-7.529303249843062,128.50926139222503,8.971133276350637e-08,3.1452199078967826,5.112547939895655,9.453476921616256,0.0
gekko y 55,,,,3.1452199078967826,5.112547939895655,9.453476921616256,0.0
scipy y 56,-9.705770123217775,140.35937196774879,7.783030804412906e-08,3.023808890100076,5.084851905597782,10.27365729866215,0.0
gekko y 56,,,,3.023808890100076,5.084851905597782,10.27365729866215,0.0
scipy y 57,-5.923500009477252,74.77833554955647,1.2464000932755274e-07,3.16979616477541,4.652697452554134,10.491459045829059,1.0
gekko y 57,,,,3.16979616477541,4.652697452554134,10.491459045829059,0.0
scipy y 58,-10.068385917539507,120.1148444121787,7.039556182034455e-08,2.9898874260570603,4.535746808657491,10.355774180029034,0.0
gekko y 58,,,,2.9898874260570603,4.535746808657491,10.355774180029034,0.0
scipy y 59,-7.06023622465387,102.25671200102477,1.0336497919230683e-07,3.019542347539507,5.083023502255464,10.109881067583204,0.0
gekko y 59,,,,3.019542347539507,5.083023502255464,10.109881067583204,0.0
scipy y 60,-13.391498909389382,192.52486772060817,4.85890145576656e-08,3.124200401097943,4.489464835052143,9.547576500063395,0.0
gekko y 60,,,,3.124200401097943,4.489464835052143,9.547576500063395,0.0
scipy y 61,-9.280992603396925,152.28497381253777,7.422875843878377e-08,3.1244330747558493,4.988107352784666,9.604783950964755,0.0
gekko y 61,,,,3.1244330747558493,4.988107352784666,9.604783950964755,0.0
scipy y 62,-7.091934805447128,96.80813987318372,1.053400007371801e-07,3.1045167083533274,4.849591968460584,10.35842426679114,0.0
gekko y 62,,,,3.1045167083533274,4.849591968460584,10.35842426679114,0.0
scipy y 63,-6.467144639015344,95.39865306331208,1.1249979602487424e-07,3.143768402140811,4.8843934067452235,10.086290900132608,0.0
gekko y 63,,,,3.143768402140811,4.8843934067452235,10.086290900132608,0.0
scipy y 64,-7.365974809913985,115.98207059555202,9.53598573833816e-08,3.0326345773473267,4.964567731857255,9.780099238051163,0.0
gekko y 64,,,,3.0326345773473267,4.964567731857255,9.780099238051163,0.0
scipy y 65,-8.560854832480038,113.72028535438682,8.551211594748397e-08,3.1342878688316316,4.724369793912149,10.29785623376836,0.0
gekko y 65,,,,3.1342878688316316,4.724369793912149,10.29785623376836,0.0
scipy y 66,-14.029086510270162,181.2122131699796,5.041570545306489e-08,3.006758631909015,4.699199449265097,10.154100414803938,0.0
gekko y 66,,,,3.006758631909015,4.699199449265097,10.154100414803938,0.0
scipy y 67,-11.430879806936261,157.23443784181734,6.244041775561592e-08,3.0594264674443066,4.77456857738988,10.079765497845056,0.0
