#BLTrackFile2 VD_Diagnostic_076
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
2.2458 0.860949 168000 1.28594 -2.86712 8912.14 563.492 2212 1 1 0 1 0 0 0 0 0 0 58.9985 168002 0 0 0 1.75026 0.73893 0 0 8023.12 
5.08498 -1.28991 168000 5.93878 0.132182 8881.59 563.507 2212 2 1 0 1 0 0 0 0 0 0 59.2007 168000 0 0 0 -2.18434 -0.461093 0 0 7992.75 
0.308791 -3.30442 168000 -1.26944 2.065 8850.7 563.522 2212 3 1 0 1 0 0 0 0 0 0 59.4066 167998 0 0 0 2.6851 -1.04083 0 0 7962.03 
0.440789 -2.45767 168000 -0.527704 1.25791 8869.86 563.512 2212 4 1 0 1 0 0 0 0 0 0 59.2787 167999 0 0 0 1.49016 -0.910935 0 0 7981.07 
-3.08694 -2.23392 168000 -4.89829 -0.231712 8866.23 563.514 2212 5 1 0 1 0 0 0 0 0 0 59.3029 167999 0 0 0 3.32011 -0.042043 0 0 7977.47 
1.73455 -2.64134 168000 1.63754 1.45667 8860.19 563.517 2212 6 1 0 1 0 0 0 0 0 0 59.3432 167999 0 0 0 -0.423924 -0.856072 0 0 7971.46 
-0.454082 -6.99305 168000 -1.11944 1.69597 8899.3 563.498 2212 7 1 0 1 0 0 0 0 0 0 59.0833 168001 0 0 0 0.68916 -2.01994 0 0 8010.36 
-1.00353 2.71597 168000 -2.43233 -3.56256 8947.94 563.475 2212 8 1 0 1 0 0 0 0 0 0 58.7633 168004 0 0 0 2.24655 0.810441 0 0 8058.72 
0.291063 -2.50995 168000 -0.279368 1.47268 8920.1 563.488 2212 9 1 0 1 0 0 0 0 0 0 58.946 168002 0 0 0 0.760796 -1.77945 0 0 8031.04 
1.53855 -0.0188173 168000 0.840996 -1.91032 8874.06 563.51 2212 10 1 0 1 0 0 0 0 0 0 59.2508 168000 0 0 0 0.9334 0.863595 0 0 7985.25 
4.03017 0.669829 168000 5.18093 -2.60184 8861.63 563.517 2212 11 1 0 1 0 0 0 0 0 0 59.3337 167999 0 0 0 -3.07635 1.4294 0 0 7972.89 
