#BLTrackFile2 VD_Diagnostic_096
#x y z Px Py Pz t PDGid EventID TrackID ParentID Weight Bx By Bz Ex Ey Ez ProperTime PathLength PolX PolY PolZ InitX InitY InitZ InitT InitKE
-8.62918 0.571594 217000 3.74516 -1.03971 8868.47 727.872 2212 15 1 0 1 0 0 0 0 0 0 76.5805 216999 0 0 0 -0.749481 0.043346 0 0 7979.69 
0.22141 13.6131 217000 -0.0678708 -25.3206 8854.77 727.885 2212 16 1 0 1 0 0 0 0 0 0 76.6987 216999 0 0 0 0.800953 0.323179 0 0 7966.11 
7.60119 8.01263 217000 -3.33553 -14.1851 8860.75 727.879 2212 34 1 0 1 0 0 0 0 0 0 76.6471 216999 0 0 0 -0.043826 1.8865 0 0 7972.03 
-23.2898 11.7914 217000 10.3004 -19.762 8869.64 727.874 2212 35 1 0 1 0 0 0 0 0 0 76.5704 217000 0 0 0 -0.172659 0.439301 0 0 7980.88 
18.8639 4.60273 217000 -8.29456 -7.53534 8859.43 727.88 2212 47 1 0 1 0 0 0 0 0 0 76.6585 216999 0 0 0 1.00445 3.41747 0 0 7970.71 
23.8593 13.9241 217000 -10.7267 -26.2464 8839.05 727.896 2212 55 1 0 1 0 0 0 0 0 0 76.8347 216999 0 0 0 1.26195 1.51513 0 0 7950.49 
8.9134 19.7811 217000 -3.92173 -30.6088 8891.07 727.861 2212 59 1 0 1 0 0 0 0 0 0 76.3863 217002 0 0 0 0.230683 -0.170985 0 0 8002.22 
-8.22505 14.9576 217000 3.54704 -20.3012 8916.87 727.841 2212 62 1 0 1 0 0 0 0 0 0 76.1659 217003 0 0 0 -0.382349 0.013883 0 0 8027.85 
-21.9735 12.1601 217000 9.56612 -19.1875 8891.92 727.858 2212 64 1 0 1 0 0 0 0 0 0 76.3791 217002 0 0 0 -0.042219 -0.003312 0 0 8003.04 
-19.3357 6.40669 217000 8.36581 -11.0894 8872.43 727.87 2212 66 1 0 1 0 0 0 0 0 0 76.5464 217000 0 0 0 -0.066181 -0.245957 0 0 7983.64 
7.1004 12.5067 217000 -3.0917 -19.6631 8887.36 727.861 2212 70 1 0 1 0 0 0 0 0 0 76.4182 217001 0 0 0 -0.474086 1.07407 0 0 7998.5 
7.87416 17.1523 217000 -3.48943 -28.6875 8877.06 727.87 2212 72 1 0 1 0 0 0 0 0 0 76.5066 217001 0 0 0 -1.21957 -0.598587 0 0 7988.28 
1.98346 1.51735 217000 -0.866889 -1.73505 8885.44 727.86 2212 75 1 0 1 0 0 0 0 0 0 76.4345 217000 0 0 0 0.274927 0.424689 0 0 7996.57 
-20.6488 10.371 217000 9.08617 -17.215 8873.88 727.87 2212 96 1 0 1 0 0 0 0 0 0 76.5339 217000 0 0 0 1.11108 0.422164 0 0 7985.09 
-4.0289 -14.1922 217000 1.73625 22.9858 8896.41 727.853 2212 101 1 0 1 0 0 0 0 0 0 76.3403 217001 0 0 0 -1.29223 2.60218 0 0 8007.51 
-19.9952 16.7275 217000 8.68371 -27.0711 8894.2 727.857 2212 102 1 0 1 0 0 0 0 0 0 76.3594 217002 0 0 0 0.835992 -2.42201 0 0 8005.33 
17.4513 15.3648 217000 -7.78961 -26.3245 8870.85 727.874 2212 103 1 0 1 0 0 0 0 0 0 76.56 217001 0 0 0 -1.78919 0.741419 0 0 7982.1 
-10.3003 20.7276 217000 4.47739 -30.4755 8904.47 727.852 2212 104 1 0 1 0 0 0 0 0 0 76.2717 217003 0 0 0 -1.11372 -0.399291 0 0 8015.54 
12.5231 19.8349 217000 -5.47772 -31.7358 8893.02 727.859 2212 118 1 0 1 0 0 0 0 0 0 76.3695 217002 0 0 0 0.511387 -1.70945 0 0 8004.17 
16.9316 16.5089 217000 -7.27517 -22.4937 8924.55 727.836 2212 133 1 0 1 0 0 0 0 0 0 76.1005 217004 0 0 0 1.01869 -1.2047 0 0 8035.5 
-18.1353 18.8822 217000 7.97147 -30.7271 8880.5 727.868 2212 134 1 0 1 0 0 0 0 0 0 76.4769 217002 0 0 0 -0.282764 -0.606878 0 0 7991.72 
-13.162 4.34068 217000 5.67598 -7.78711 8871.67 727.87 2212 141 1 0 1 0 0 0 0 0 0 76.5528 217000 0 0 0 -1.5157 -0.504551 0 0 7982.89 
